video_id,video_path,extension,label,label_source,subject_id,subject_id_reason,fps,frame_count,decoded_frame_count,duration_seconds,width,height,is_readable,read_error,split
n_1099,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_1099.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_11,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_11.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_110,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_110.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_111,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_111.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_113,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_113.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_115,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_115.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_116,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_116.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_117,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_117.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_118,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_118.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_121,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_121.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_122,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_122.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_123,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_123.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_124,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_124.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_125,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_125.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_127,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_127.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_128,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_128.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_13,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_13.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_131,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_131.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_133,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_133.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_135,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_135.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_136,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_136.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_138,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_138.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_14,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_14.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_141,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_141.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_142,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_142.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_145,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_145.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_146,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_146.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_148,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_148.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_149,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_149.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_150,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_150.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_152,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_152.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_153,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_153.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_154,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_154.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_155,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_155.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_156,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_156.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_158,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_158.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_162,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_162.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_164,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_164.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_165,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_165.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_166,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_166.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_167,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_167.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_168,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_168.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_17,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_17.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_170,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_170.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_174,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_174.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_175,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_175.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_176,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_176.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_178,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_178.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_18,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_18.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_180,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_180.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_181,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_181.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_183,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_183.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_185,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_185.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_187,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_187.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_188,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_188.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_189,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_189.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_19,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_19.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_190,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_190.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_192,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_192.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_194,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_194.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_195,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_195.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_198,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_198.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_199,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_199.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_20,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_20.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_200,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_200.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_201,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_201.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_202,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_202.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_203,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_203.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_204,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_204.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_207,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_207.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_209,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_209.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_21,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_21.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_210,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_210.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_211,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_211.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,25.0,250,250,10.0,720,1280,True,,train
n_213,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_213.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.5,295,295,10.0,720,1280,True,,train
n_215,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_215.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.5,295,295,10.0,720,1280,True,,train
n_216,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_216.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.5,295,295,10.0,720,1280,True,,train
n_218,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_218.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.5,295,295,10.0,720,1280,True,,train
n_219,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_219.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.5,295,295,10.0,720,1280,True,,train
n_22,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_22.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_221,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_221.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.5,295,295,10.0,720,1280,True,,train
n_222,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_222.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.5,295,295,10.0,720,1280,True,,train
n_223,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_223.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.5,295,295,10.0,720,1280,True,,train
n_225,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_225.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_226,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_226.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_227,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_227.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_228,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_228.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_229,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_229.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_23,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_23.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_231,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_231.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_234,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_234.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_236,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_236.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_237,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_237.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_24,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_24.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_242,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_242.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_243,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_243.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_244,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_244.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_245,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_245.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_246,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_246.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_248,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_248.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_249,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_249.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_25,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_25.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_250,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_250.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_253,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_253.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_254,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_254.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_255,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_255.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_257,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_257.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_259,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_259.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_26,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_26.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_260,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_260.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_262,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_262.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_263,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_263.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_264,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_264.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_265,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_265.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.97,300,300,10.01001,720,1280,True,,train
n_266,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_266.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,,train
n_268,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_268.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,,train
n_269,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_269.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,,train
n_27,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_27.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,30.0,300,300,10.0,720,1280,True,,train
n_270,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_270.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,,train
n_271,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_271.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,,train
n_273,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_273.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,,train
n_274,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_274.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,,train
n_275,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_275.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,,train
n_276,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_276.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,,train
n_277,data/raw/SUST Driver Drowsiness Dataset/not drowsiness/n_277.mp4,.mp4,not_drowsy,directory:not drowsiness,,No subject identifier or documented video-to-driver mapping in path or filename.,29.95,300,300,10.016694,720,1280,True,,train
