sample_id,video_id,split,frame_width,frame_height,candidate,old_roi_clipped,old_clipped_fraction,corrected_roi_clipped,corrected_clipped_fraction,roi_x1,roi_y1,roi_x2,roi_y2,stored_roi_matches_corrected,flag_changed
val_n_196_t5p0,n_196,val,720,1280,m10,True,0.0,False,0.0,199,594,389,864,True,True
val_n_196_t5p0,n_196,val,720,1280,m15,True,0.0,False,0.0,191,583,397,875,True,True
train_d_75_t7p0,d_75,train,720,1280,raw,False,0.0,False,0.0,111,201,406,651,True,False
train_d_75_t7p0,d_75,train,720,1280,m05,True,0.0,False,0.0,96,178,421,674,True,True
train_d_75_t7p0,d_75,train,720,1280,m10,True,0.0,False,0.0,81,156,436,696,True,True
train_d_75_t7p0,d_75,train,720,1280,m15,True,0.0,False,0.0,66,133,451,719,True,True
train_n_889_t7p0,n_889,train,720,1280,raw,False,0.0,False,0.0,237,302,477,639,True,False
train_n_889_t7p0,n_889,train,720,1280,m05,True,0.0,False,0.0,225,285,489,656,True,True
train_n_889_t7p0,n_889,train,720,1280,m10,True,0.0,False,0.0,213,268,501,673,True,True
train_n_889_t7p0,n_889,train,720,1280,m15,True,0.0,False,0.0,201,251,513,690,True,True
val_d_430_t7p0,d_430,val,720,1280,raw,False,0.0,False,0.0,229,385,474,705,True,False
val_d_430_t7p0,d_430,val,720,1280,m05,True,0.0,False,0.0,216,369,487,721,True,True
val_d_430_t7p0,d_430,val,720,1280,m10,True,0.0,False,0.0,204,353,499,737,True,True
val_d_430_t7p0,d_430,val,720,1280,m15,True,0.0,False,0.0,192,337,511,753,True,True
val_n_196_t7p0,n_196,val,720,1280,raw,False,0.0,False,0.0,208,625,368,846,True,False
val_n_196_t7p0,n_196,val,720,1280,m05,True,0.0,False,0.0,200,613,376,858,True,True
val_n_196_t7p0,n_196,val,720,1280,m10,True,0.0,False,0.0,192,602,384,869,True,True
val_n_196_t7p0,n_196,val,720,1280,m15,True,0.0,False,0.0,184,591,392,880,True,True
train_d_75_t9p0,d_75,train,720,1280,raw,False,0.0,False,0.0,99,206,410,673,True,False
train_d_75_t9p0,d_75,train,720,1280,m05,True,0.0,False,0.0,83,182,426,697,True,True
train_d_75_t9p0,d_75,train,720,1280,m10,True,0.0,False,0.0,67,159,442,720,True,True
train_d_75_t9p0,d_75,train,720,1280,m15,True,0.0,False,0.0,52,135,457,744,True,True
train_n_889_t9p0,n_889,train,720,1280,raw,False,0.0,False,0.0,252,304,487,633,True,False
train_n_889_t9p0,n_889,train,720,1280,m05,True,0.0,False,0.0,240,287,499,650,True,True
train_n_889_t9p0,n_889,train,720,1280,m10,True,0.0,False,0.0,228,271,511,666,True,True
train_n_889_t9p0,n_889,train,720,1280,m15,True,0.0,False,0.0,216,254,523,683,True,True
val_d_430_t9p0,d_430,val,720,1280,raw,False,0.0,False,0.0,212,379,454,703,True,False
val_d_430_t9p0,d_430,val,720,1280,m05,True,0.0,False,0.0,199,362,467,720,True,True
val_d_430_t9p0,d_430,val,720,1280,m10,True,0.0,False,0.0,187,346,479,736,True,True
val_d_430_t9p0,d_430,val,720,1280,m15,True,0.0,False,0.0,175,330,491,752,True,True
val_n_196_t9p0,n_196,val,720,1280,raw,False,0.0,False,0.0,196,630,356,853,True,False
val_n_196_t9p0,n_196,val,720,1280,m05,True,0.0,False,0.0,188,618,364,865,True,True
val_n_196_t9p0,n_196,val,720,1280,m10,True,0.0,False,0.0,180,607,372,876,True,True
val_n_196_t9p0,n_196,val,720,1280,m15,True,0.0,False,0.0,172,596,380,887,True,True
train_d_75_t1p0,d_75,train,720,1280,raw,False,0.0,False,0.0,83,210,382,641,True,False
train_d_75_t1p0,d_75,train,720,1280,m05,True,0.0,False,0.0,68,188,397,663,True,True
train_d_75_t1p0,d_75,train,720,1280,m10,True,0.0,False,0.0,53,166,412,685,True,True
train_d_75_t1p0,d_75,train,720,1280,m15,True,0.0,False,0.0,38,145,427,706,True,True
train_n_889_t1p0,n_889,train,720,1280,raw,False,0.0,False,0.0,250,327,485,664,True,False
train_n_889_t1p0,n_889,train,720,1280,m05,True,0.0,False,0.0,238,310,497,681,True,True
train_n_889_t1p0,n_889,train,720,1280,m10,True,0.0,False,0.0,226,293,509,698,True,True
train_n_889_t1p0,n_889,train,720,1280,m15,True,0.0,False,0.0,214,276,521,715,True,True
val_d_430_t1p0,d_430,val,720,1280,raw,False,0.0,False,0.0,257,384,505,689,True,False
val_d_430_t1p0,d_430,val,720,1280,m05,True,0.0,False,0.0,244,368,518,705,True,True
val_d_430_t1p0,d_430,val,720,1280,m10,True,0.0,False,0.0,232,353,530,720,True,True
val_d_430_t1p0,d_430,val,720,1280,m15,True,0.0,False,0.0,219,338,543,735,True,True
val_n_196_t1p0,n_196,val,720,1280,raw,False,0.0,False,0.0,219,623,374,844,True,False
val_n_196_t1p0,n_196,val,720,1280,m05,True,0.0,False,0.0,211,611,382,856,True,True
val_n_196_t1p0,n_196,val,720,1280,m10,True,0.0,False,0.0,203,600,390,867,True,True
val_n_196_t1p0,n_196,val,720,1280,m15,True,0.0,False,0.0,195,589,398,878,True,True
train_d_75_t3p0,d_75,train,720,1280,raw,False,0.0,False,0.0,223,274,487,654,True,False
train_d_75_t3p0,d_75,train,720,1280,m05,True,0.0,False,0.0,209,255,501,673,True,True
train_d_75_t3p0,d_75,train,720,1280,m10,True,0.0,False,0.0,196,236,514,692,True,True
train_d_75_t3p0,d_75,train,720,1280,m15,True,0.0,False,0.0,183,217,527,711,True,True
train_n_889_t3p0,n_889,train,720,1280,raw,False,0.0,False,0.0,240,328,474,670,True,False
train_n_889_t3p0,n_889,train,720,1280,m05,True,0.0,False,0.0,228,310,486,688,True,True
train_n_889_t3p0,n_889,train,720,1280,m10,True,0.0,False,0.0,216,293,498,705,True,True
train_n_889_t3p0,n_889,train,720,1280,m15,True,0.0,False,0.0,204,276,510,722,True,True
val_d_430_t3p0,d_430,val,720,1280,raw,False,0.0,False,0.0,233,367,487,676,True,False
val_d_430_t3p0,d_430,val,720,1280,m05,True,0.0,False,0.0,220,351,500,692,True,True
val_d_430_t3p0,d_430,val,720,1280,m10,True,0.0,False,0.0,207,336,513,707,True,True
val_d_430_t3p0,d_430,val,720,1280,m15,True,0.0,False,0.0,194,320,526,723,True,True
val_n_196_t3p0,n_196,val,720,1280,raw,False,0.0,False,0.0,200,623,356,839,True,False
val_n_196_t3p0,n_196,val,720,1280,m05,True,0.0,False,0.0,192,612,364,850,True,True
val_n_196_t3p0,n_196,val,720,1280,m10,True,0.0,False,0.0,184,601,372,861,True,True
val_n_196_t3p0,n_196,val,720,1280,m15,True,0.0,False,0.0,176,590,380,872,True,True
